phone_number,call_timestamp,call_duration_sec,call_frequency_24h,is_international,country_code,number_length,is_toll_free,is_premium_rate,sequential_digits,hour_of_day,is_weekend,country_mismatch,repeated_calls_same_number,label
+17134194779,2024-02-02 04:12:38,176,1,0,+1,11,0,0,0,4,0,0,2,legitimate
+19767141324,2024-08-19 22:58:10,180,4,0,+1,11,0,1,0,22,0,0,0,legitimate
+17139166890,2024-10-30 15:16:39,3,27,0,+1,11,0,0,0,15,0,0,8,robocall
+11234567890,2024-08-27 01:43:07,4,4,0,+1,11,0,0,1,1,0,1,12,spoofed
+234052965370,2024-05-10 15:26:46,10,4,1,+23,12,0,0,0,15,0,1,19,spam
+86494570317,2024-07-24 17:42:06,2,29,1,+86,11,0,0,0,17,0,1,2,spam
+12028283809,2024-11-29 09:14:44,116,4,0,+1,11,0,0,0,9,0,0,1,legitimate
+13463913997,2024-09-17 15:27:31,0,10,0,+1,11,0,0,0,15,0,0,1,voip_fraud
+15037139923,2024-01-10 15:40:46,803,3,0,+1,11,0,0,0,15,0,0,1,premium_rate
+17960000000,2024-04-07 18:55:05,0,6,0,+1,11,0,0,1,18,1,1,3,spoofed
+6617263308,2024-01-28 23:58:16,10,29,1,+66,10,0,0,0,23,1,1,20,spam
+13054213524,2024-04-20 23:30:17,567,5,0,+1,11,0,0,0,23,1,0,1,legitimate
+18884645180,2024-08-15 14:15:54,401,1,0,+1,11,1,0,0,14,0,0,2,legitimate
+14043125026,2024-03-27 23:52:55,551,2,0,+1,11,0,0,0,23,0,0,1,legitimate
+13053672467,2024-12-12 08:00:00,6,9,0,+1,11,0,0,0,8,0,0,6,robocall
+38098714142,2024-08-09 23:57:18,4,21,1,+38,11,0,0,0,23,0,1,7,spam
+18888377687,2024-12-13 13:05:30,78,4,0,+1,11,1,0,0,13,0,0,0,legitimate
+12721111111,2024-01-11 04:45:56,5,2,0,+1,11,0,0,1,4,0,1,9,spoofed
+12009994135,2024-03-16 14:26:58,4,1,0,+1,11,0,0,0,14,1,1,3,spoofed
+998238223552,2024-03-13 00:38:19,3,8,1,+99,12,0,0,0,0,0,1,8,spam
+18887398699,2024-11-09 20:21:22,191,2,0,+1,11,1,0,0,20,1,0,1,legitimate
+44858219645,2024-11-04 19:26:34,4,7,1,+44,11,0,0,0,19,0,1,8,spam
+17371602179,2024-04-13 08:12:18,9,4,0,+1,11,0,0,0,8,1,0,1,voip_fraud
+19009157533,2024-09-13 16:53:07,511,5,0,+1,11,0,1,0,16,0,0,2,legitimate
+18006705019,2024-01-22 16:45:13,541,3,0,+1,11,1,0,0,16,0,0,1,legitimate
+18773921201,2024-09-12 18:51:24,45,2,0,+1,11,1,0,0,18,0,0,1,legitimate
+18885929029,2024-03-05 21:34:40,4,46,0,+1,11,1,0,0,21,0,0,5,robocall
+19767861466,2024-02-10 20:29:38,337,5,0,+1,11,0,1,0,20,1,0,0,legitimate
+18884873703,2024-08-21 10:47:07,276,4,0,+1,11,1,0,0,10,0,0,2,legitimate
+18889550625,2024-11-02 12:36:15,244,3,0,+1,11,1,0,0,12,1,0,0,legitimate
+17022565985,2024-12-01 11:16:05,410,2,0,+1,11,0,0,0,11,1,0,0,legitimate
+16285295952,2024-11-25 22:19:41,10,4,0,+1,11,0,0,0,22,0,0,1,voip_fraud
+19763234807,2024-06-14 22:25:43,247,4,0,+1,11,0,1,0,22,0,0,2,legitimate
+14152778549,2024-12-05 18:04:30,191,1,0,+1,11,0,0,0,18,0,0,0,legitimate
+16175162021,2024-01-28 06:53:28,2,46,0,+1,11,0,0,0,6,1,0,15,robocall
+16691164472,2024-08-07 05:31:07,8,5,0,+1,11,0,0,0,5,0,0,0,voip_fraud
+19005852800,2024-11-30 05:00:03,523,3,0,+1,11,0,1,0,5,1,0,2,legitimate
+15039302946,2024-11-01 20:43:30,322,5,0,+1,11,0,0,0,20,0,0,0,legitimate
+861118909,2024-10-08 06:42:46,2,19,1,+86,9,0,0,0,6,0,1,15,spam
+12123255563,2024-06-18 12:36:06,250,2,0,+1,11,0,0,0,12,0,0,0,legitimate
+19765509729,2024-05-23 18:20:53,516,3,0,+1,11,0,1,0,18,0,0,0,legitimate
+13052619102,2024-03-31 14:05:25,640,1,0,+1,11,0,0,0,14,1,0,0,premium_rate
+10123456789,2024-11-07 23:04:43,1,7,0,+1,11,0,0,1,23,0,1,0,spoofed
+14158696507,2024-09-25 09:13:26,143,3,0,+1,11,0,0,0,9,0,0,0,legitimate
+380555051817,2024-12-12 12:59:55,3,12,1,+38,12,0,0,0,12,0,1,5,spam
+18009907365,2024-01-17 09:27:48,306,5,0,+1,11,1,0,0,9,0,0,2,legitimate
+19765626815,2024-02-23 07:00:31,352,2,0,+1,11,0,1,0,7,0,0,2,legitimate
+19001893220,2024-10-18 04:12:02,63,4,0,+1,11,0,1,0,4,0,0,0,legitimate
+16173372568,2024-02-22 02:06:45,495,5,0,+1,11,0,0,0,2,0,0,1,legitimate
+17269832061,2024-04-04 13:04:18,4,14,0,+1,11,0,0,0,13,0,0,1,voip_fraud
+13058082668,2024-11-01 02:24:24,509,5,0,+1,11,0,0,0,2,0,0,1,legitimate
+18779246843,2024-12-07 14:48:52,6,28,0,+1,11,1,0,0,14,1,0,15,robocall
+15032422327,2024-05-22 08:08:16,6,5,0,+1,11,0,0,0,8,0,0,20,robocall
+14157017692,2024-08-19 03:39:55,259,5,0,+1,11,0,0,0,3,0,0,1,legitimate
+18663049446,2024-09-07 23:41:29,534,2,0,+1,11,1,0,0,23,1,0,0,legitimate
+10123456789,2024-08-19 15:07:37,3,8,0,+1,11,0,0,1,15,0,1,13,spoofed
+620334299508,2024-07-21 14:09:46,4,16,1,+62,12,0,0,0,14,1,1,20,spam
+3800166858677,2024-09-26 19:21:14,13,7,1,+38,13,1,0,0,19,0,1,9,spam
+18774999043,2024-09-14 22:29:27,2,10,0,+1,11,1,0,0,22,1,0,11,robocall
+17624693726,2024-06-05 01:27:09,6,6,0,+1,11,0,0,0,1,0,0,2,voip_fraud
+18887973244,2024-05-11 13:54:29,164,4,0,+1,11,1,0,0,13,1,0,0,legitimate
+85511271681,2024-01-01 18:33:57,3,30,1,+85,11,0,0,0,18,0,1,14,spam
+18887689354,2024-03-07 11:32:35,138,3,0,+1,11,1,0,0,11,0,0,0,legitimate
+13125130432,2024-07-27 07:15:29,199,2,0,+1,11,0,0,0,7,1,0,0,legitimate
+16695100200,2024-06-03 04:43:40,0,12,0,+1,11,0,0,0,4,0,0,1,voip_fraud
+18777074204,2024-07-04 01:19:37,323,3,0,+1,11,1,0,0,1,0,0,1,legitimate
+13127370893,2024-03-09 09:17:04,0,31,0,+1,11,0,0,0,9,1,0,12,robocall
+13031111111,2024-10-23 15:50:09,3,4,0,+1,11,0,0,1,15,0,1,9,spoofed
+17133732023,2024-10-21 11:04:48,1,45,0,+1,11,0,0,0,11,0,0,0,robocall
+12025091835,2024-08-09 22:20:28,1,15,0,+1,11,0,0,0,22,0,0,2,voip_fraud
+17135544868,2024-06-17 20:43:20,3,38,0,+1,11,0,0,0,20,0,0,3,robocall
+73997704145,2024-10-03 17:57:26,3,9,1,+73,11,0,0,0,17,0,1,12,spam
+18004870435,2024-05-10 03:34:13,5,26,0,+1,11,1,0,0,3,0,0,20,robocall
+14044089357,2024-06-13 14:14:29,400,3,0,+1,11,0,0,0,14,0,0,0,legitimate
+12028549319,2024-08-26 21:33:22,161,5,0,+1,11,0,0,0,21,0,0,2,legitimate
+19767705523,2024-09-05 16:37:46,529,2,0,+1,11,0,1,0,16,0,0,2,legitimate
+17101111111,2024-12-14 00:27:46,5,8,0,+1,11,0,0,1,0,1,1,9,spoofed
+17373327093,2024-07-30 15:11:13,4,3,0,+1,11,0,0,0,15,0,0,1,voip_fraud
+18001312837,2024-05-22 10:48:58,47,3,0,+1,11,1,0,0,10,0,0,1,legitimate
+16171292752,2024-08-08 03:47:26,167,1,0,+1,11,0,0,0,3,0,0,2,legitimate
+12123914829,2024-04-08 06:53:03,285,1,0,+1,11,0,0,0,6,0,0,1,legitimate
+12009993685,2024-03-21 05:38:52,4,2,0,+1,11,0,0,0,5,0,1,17,spoofed
+18887091258,2024-11-18 08:05:30,6,8,0,+1,11,1,0,0,8,0,0,19,robocall
+86696474133,2024-02-05 03:22:05,11,16,1,+86,11,0,0,0,3,0,1,16,spam
+12009999004,2024-03-24 04:04:48,3,3,0,+1,11,0,0,1,4,1,1,11,spoofed
+17029931760,2024-12-12 06:56:56,1433,2,0,+1,11,0,0,0,6,0,0,0,premium_rate
+17133947745,2024-05-11 12:29:19,494,3,0,+1,11,0,0,0,12,1,0,1,legitimate
+8693511748,2024-11-20 12:12:26,11,10,1,+86,10,0,0,0,12,0,1,17,spam
+17134033513,2024-07-21 14:04:44,264,1,0,+1,11,0,0,0,14,1,0,1,legitimate
+19762675927,2024-08-14 22:12:54,162,4,0,+1,11,0,1,0,22,0,0,2,legitimate
+12128001408,2024-02-03 17:05:45,179,1,0,+1,11,0,0,0,17,1,0,1,legitimate
+15039504537,2024-06-21 08:43:01,238,5,0,+1,11,0,0,0,8,0,0,0,legitimate
+17131900408,2024-02-18 01:35:08,303,1,0,+1,11,0,0,0,1,1,0,0,legitimate
+19766080140,2024-11-12 19:23:44,434,3,0,+1,11,0,1,0,19,0,0,0,legitimate
+38050242426335,2024-04-01 07:07:42,9,23,1,+38,14,0,0,0,7,0,1,10,spam
+13059890266,2024-09-13 09:24:15,7,35,0,+1,11,0,0,0,9,0,0,7,robocall
+19770000000,2024-05-05 16:26:05,4,10,0,+1,11,0,0,1,16,1,1,0,spoofed
+12029604097,2024-04-25 10:42:35,8,20,0,+1,11,0,0,0,10,0,0,1,voip_fraud
+12022612647,2024-09-24 02:20:05,598,3,0,+1,11,0,0,0,2,0,0,2,legitimate
+18009121925,2024-11-08 12:19:31,324,1,0,+1,11,1,0,0,12,0,0,2,legitimate
+16176310561,2024-06-05 03:58:46,122,4,0,+1,11,0,0,0,3,0,0,1,legitimate
+18009765768,2024-11-13 09:38:24,1,33,0,+1,11,1,0,0,9,0,0,5,robocall
+6695949192659,2024-06-20 03:30:13,5,15,1,+66,13,0,0,0,3,0,1,20,spam
+17263475435,2024-11-11 09:52:45,9,10,0,+1,11,0,0,0,9,0,0,1,voip_fraud
+18771778902,2024-04-28 07:26:42,213,1,0,+1,11,1,0,0,7,1,0,2,legitimate
+18002015565,2024-03-31 15:20:32,6,8,0,+1,11,1,0,0,15,1,0,7,robocall
+17863020727,2024-09-08 04:12:48,2,19,0,+1,11,0,0,0,4,1,0,2,voip_fraud
+12024327618,2024-02-26 04:04:49,9,4,0,+1,11,0,0,0,4,0,0,1,voip_fraud
+19767866565,2024-07-21 02:46:56,3,39,0,+1,11,0,1,0,2,1,0,17,robocall
+12021517756,2024-04-22 09:02:17,260,5,0,+1,11,0,0,0,9,0,0,1,legitimate
+3808872020487,2024-02-11 00:53:14,8,28,1,+38,13,0,0,0,0,1,1,10,spam
+19007307846,2024-09-20 02:04:24,1498,2,0,+1,11,0,1,0,2,0,0,1,premium_rate
+998957104259,2024-10-29 00:00:45,14,30,1,+99,12,0,0,0,0,0,1,20,spam
+16285631706,2024-12-30 16:52:48,2,20,0,+1,11,0,0,0,16,0,0,1,voip_fraud
+9176616242933,2024-09-28 00:07:52,12,4,1,+91,13,0,0,0,0,1,1,15,spam
+17137126866,2024-01-10 22:05:23,5,23,0,+1,11,0,0,0,22,0,0,8,robocall
+99833555638598,2024-02-02 16:49:09,10,11,1,+99,14,0,0,0,16,0,1,6,spam
+12128456000,2024-03-24 11:20:14,2,5,0,+1,11,0,0,0,11,1,0,11,robocall
+19740000000,2024-02-03 03:01:27,2,9,0,+1,11,0,0,1,3,1,1,1,spoofed
+13051093283,2024-10-13 23:17:43,8,44,0,+1,11,0,0,0,23,1,0,12,robocall
+13124736938,2024-11-11 08:58:09,7,40,0,+1,11,0,0,0,8,0,0,18,robocall
+12124873311,2024-01-04 02:05:38,6,46,0,+1,11,0,0,0,2,0,0,4,robocall
+14153115090,2024-07-27 06:45:21,6,5,0,+1,11,0,0,0,6,1,0,15,robocall
+18008275992,2024-10-01 08:39:56,7,33,0,+1,11,1,0,0,8,0,0,0,robocall
+17139789075,2024-01-07 07:44:24,371,4,0,+1,11,0,0,0,7,1,0,2,legitimate
+18883839807,2024-03-12 23:34:31,218,5,0,+1,11,1,0,0,23,0,0,2,legitimate
+18881173197,2024-01-08 18:20:14,504,2,0,+1,11,1,0,0,18,0,0,0,legitimate
+12021064443,2024-08-09 21:14:13,81,1,0,+1,11,0,0,0,21,0,0,1,legitimate
+12023776934,2024-08-12 16:24:35,429,4,0,+1,11,0,0,0,16,0,0,2,legitimate
+18776259591,2024-04-03 23:18:06,5,36,0,+1,11,1,0,0,23,0,0,7,robocall
+16172845347,2024-07-10 21:26:37,6,21,0,+1,11,0,0,0,21,0,0,0,robocall
+17024062855,2024-04-15 19:13:20,4,18,0,+1,11,0,0,0,19,0,0,7,robocall
+16179210920,2024-11-05 15:05:38,93,1,0,+1,11,0,0,0,15,0,0,0,legitimate
+446991285685,2024-10-16 08:18:05,8,12,1,+44,12,0,0,0,8,0,1,18,spam
+19003585136,2024-12-12 15:40:09,377,5,0,+1,11,0,1,0,15,0,0,0,legitimate
+14049184951,2024-07-21 20:36:12,566,2,0,+1,11,0,0,0,20,1,0,0,legitimate
+441519963230,2024-11-29 09:31:58,9,7,1,+44,12,0,0,0,9,0,1,10,spam
+13057663942,2024-11-09 07:03:13,2,29,0,+1,11,0,0,0,7,1,0,8,robocall
+19002786276,2024-09-27 07:08:54,2,48,0,+1,11,0,1,0,7,0,0,8,robocall
+12027108322,2024-01-16 11:51:37,469,2,0,+1,11,0,0,0,11,0,0,1,legitimate
+16283985388,2024-02-06 03:59:45,3,12,0,+1,11,0,0,0,3,0,0,1,voip_fraud
+16171073332,2024-05-11 11:23:20,5,42,0,+1,11,0,0,0,11,1,0,10,robocall
+44665589906,2024-06-14 17:59:25,15,21,1,+44,11,0,0,0,17,0,1,15,spam
+19764459323,2024-10-07 22:31:12,6,41,0,+1,11,0,1,0,22,0,0,20,robocall
+11234567890,2024-01-19 11:04:03,1,5,0,+1,11,0,0,1,11,0,1,2,spoofed
+17131465869,2024-07-13 00:31:06,3,30,0,+1,11,0,0,0,0,1,0,20,robocall
+18664488189,2024-12-01 03:01:19,267,4,0,+1,11,1,0,0,3,1,0,2,legitimate
+17868382225,2024-02-23 23:20:02,1,3,0,+1,11,0,0,0,23,0,0,0,voip_fraud
+13056523544,2024-02-03 14:49:03,1366,1,0,+1,11,0,0,0,14,1,0,1,premium_rate
+17132975386,2024-07-09 09:23:19,331,4,0,+1,11,0,0,0,9,0,0,0,legitimate
+779708604,2024-11-27 07:29:48,9,14,1,+77,9,0,0,0,7,0,1,17,spam
+14043002052,2024-01-15 08:15:53,584,3,0,+1,11,0,0,0,8,0,0,0,legitimate
+18006458188,2024-09-27 14:09:13,5,36,0,+1,11,1,0,0,14,0,0,16,robocall
+14156530541,2024-12-09 03:26:22,463,1,0,+1,11,0,0,0,3,0,0,1,legitimate
+17135072280,2024-09-11 12:12:04,522,4,0,+1,11,0,0,0,12,0,0,1,legitimate
+18881206914,2024-03-12 16:21:38,1,26,0,+1,11,1,0,0,16,0,0,13,robocall
+16284724851,2024-11-23 22:39:17,5,7,0,+1,11,0,0,0,22,1,0,0,voip_fraud
+18006840068,2024-10-26 19:53:25,99,1,0,+1,11,1,0,0,19,1,0,0,legitimate
+18666269587,2024-05-18 13:48:24,2,37,0,+1,11,1,0,0,13,1,0,19,robocall
+18726907491,2024-03-12 01:27:54,1,2,0,+1,11,0,0,0,1,0,0,2,voip_fraud
+18661958290,2024-02-25 17:24:46,324,5,0,+1,11,1,0,0,17,1,0,1,legitimate
+14155683346,2024-03-06 06:13:35,1,5,0,+1,11,0,0,0,6,0,0,12,robocall
+17139612818,2024-07-06 23:41:35,8,30,0,+1,11,0,0,0,23,1,0,16,robocall
+16174729079,2024-06-24 16:38:50,408,1,0,+1,11,0,0,0,16,0,0,0,legitimate
+10123456789,2024-10-31 19:22:14,1,2,0,+1,11,0,0,1,19,0,1,17,spoofed
+19009573702,2024-11-10 13:55:33,260,2,0,+1,11,0,1,0,13,1,0,1,legitimate
+18666389340,2024-08-19 23:24:03,1,40,0,+1,11,1,0,0,23,0,0,16,robocall
+14154184471,2024-01-31 09:18:00,490,4,0,+1,11,0,0,0,9,0,0,2,legitimate
+16178078849,2024-12-08 11:26:07,1,28,0,+1,11,0,0,0,11,1,0,13,robocall
+17267340256,2024-12-15 07:20:31,9,2,0,+1,11,0,0,0,7,1,0,0,voip_fraud
+18778043620,2024-08-20 10:10:23,349,3,0,+1,11,1,0,0,10,0,0,2,legitimate
+17025617642,2024-01-29 22:55:29,0,37,0,+1,11,0,0,0,22,0,0,0,robocall
+18663014391,2024-12-05 08:48:09,1205,1,0,+1,11,1,0,0,8,0,0,0,premium_rate
+13054755317,2024-09-30 10:41:09,77,2,0,+1,11,0,0,0,10,0,0,0,legitimate
+13051688306,2024-12-13 22:07:38,124,5,0,+1,11,0,0,0,22,0,0,2,legitimate
+14047542320,2024-08-15 13:01:30,4,45,0,+1,11,0,0,0,13,0,0,3,robocall
+17137035521,2024-05-04 12:32:31,3,14,0,+1,11,0,0,0,12,1,0,1,robocall
+18884586870,2024-02-19 21:51:20,508,5,0,+1,11,1,0,0,21,0,0,0,legitimate
+17029005101,2024-04-29 02:18:38,586,4,0,+1,11,0,0,0,2,0,0,1,legitimate
+19769962083,2024-02-25 04:57:29,541,5,0,+1,11,0,1,0,4,1,0,0,legitimate
+14701167536,2024-12-25 02:21:43,3,9,0,+1,11,0,0,0,2,0,0,2,voip_fraud
+16176544164,2024-04-11 02:12:46,1,37,0,+1,11,0,0,0,2,0,0,8,robocall
+13121491374,2024-04-24 01:52:00,172,1,0,+1,11,0,0,0,1,0,0,1,legitimate
+998285141908,2024-04-02 14:17:20,12,17,1,+99,12,0,0,0,14,0,1,8,spam
+18665606274,2024-11-23 01:04:42,445,3,0,+1,11,1,0,0,1,1,0,2,legitimate
+380409676242,2024-10-08 11:31:16,2,12,1,+38,12,0,0,0,11,0,1,0,spam
+18776405951,2024-11-19 05:04:47,239,2,0,+1,11,1,0,0,5,0,0,1,premium_rate
+18663319495,2024-04-09 10:19:26,353,1,0,+1,11,1,0,0,10,0,0,0,legitimate
+17991111111,2024-02-16 03:40:10,4,7,0,+1,11,0,0,1,3,0,1,2,spoofed
+15031338942,2024-09-15 05:48:16,769,2,0,+1,11,0,0,0,5,1,0,0,premium_rate
+15033976601,2024-08-21 23:37:23,66,1,0,+1,11,0,0,0,23,0,0,1,legitimate
+18889774573,2024-09-21 23:16:10,410,2,0,+1,11,1,0,0,23,1,0,2,legitimate
+18666131376,2024-07-04 18:34:29,168,3,0,+1,11,1,0,0,18,0,0,2,legitimate
+17372423782,2024-08-29 00:28:53,7,13,0,+1,11,0,0,0,0,0,0,1,voip_fraud
+19768255745,2024-12-24 19:11:33,350,3,0,+1,11,0,1,0,19,0,0,2,legitimate
+62171907067,2024-08-29 20:27:42,11,9,1,+62,11,0,0,0,20,0,1,3,spam
+18663896067,2024-10-03 13:58:34,5,29,0,+1,11,1,0,0,13,0,0,9,robocall
+15035513430,2024-06-23 12:20:28,2,32,0,+1,11,0,0,0,12,1,0,15,robocall
+18663575158,2024-06-10 13:24:01,283,1,0,+1,11,1,0,0,13,0,0,1,legitimate
+13057353173,2024-10-08 12:02:49,204,3,0,+1,11,0,0,0,12,0,0,2,legitimate
+14870000000,2024-12-18 17:18:29,4,3,0,+1,11,0,0,1,17,0,1,14,spoofed
+10123456789,2024-06-21 00:15:20,0,10,0,+1,11,0,0,1,0,0,1,0,spoofed
+19003008786,2024-08-26 07:41:14,1,26,0,+1,11,0,1,0,7,0,0,15,robocall
+66412348109,2024-05-25 21:20:10,7,13,1,+66,11,0,0,1,21,1,1,7,spam
+17026531488,2024-06-16 18:24:43,5,48,0,+1,11,0,0,0,18,1,0,14,robocall
+18776664747,2024-09-30 15:18:18,8,49,0,+1,11,1,0,0,15,0,0,16,robocall
+17131141275,2024-09-13 21:47:59,5,46,0,+1,11,0,0,0,21,0,0,4,robocall
+16176870916,2024-09-12 09:04:22,307,3,0,+1,11,0,0,0,9,0,0,0,premium_rate
+18666245463,2024-10-09 01:00:47,287,2,0,+1,11,1,0,0,1,0,0,2,legitimate
+19762343236,2024-03-13 23:46:33,316,4,0,+1,11,0,1,0,23,0,0,2,legitimate
+12009998251,2024-11-03 06:30:12,3,4,0,+1,11,0,0,0,6,1,1,1,spoofed
+12022740292,2024-07-24 00:18:37,115,1,0,+1,11,0,0,0,0,0,0,0,legitimate
+17863881141,2024-08-15 05:23:16,5,7,0,+1,11,0,0,0,5,0,0,2,voip_fraud
+855921230348,2024-11-09 18:48:52,12,4,1,+85,12,0,0,0,18,1,1,10,spam
+13051385166,2024-07-24 21:41:38,382,2,0,+1,11,0,0,0,21,0,0,0,legitimate
+16697471553,2024-03-11 22:12:36,10,11,0,+1,11,0,0,0,22,0,0,1,voip_fraud
+7468500947,2024-11-11 21:16:29,14,24,1,+74,10,0,0,0,21,0,1,18,spam
+18887274015,2024-11-19 02:28:10,64,5,0,+1,11,1,0,0,2,0,0,1,legitimate
+13126024989,2024-05-01 21:53:03,559,4,0,+1,11,0,0,0,21,0,0,1,legitimate
+19764510423,2024-02-11 15:50:42,96,2,0,+1,11,0,1,0,15,1,0,2,legitimate
+99806119597372,2024-06-17 07:50:00,5,6,1,+99,14,0,0,0,7,0,1,10,spam
+13059200596,2024-01-02 03:35:22,99,1,0,+1,11,0,0,0,3,0,0,1,legitimate
+12122921859,2024-12-15 17:48:17,378,1,0,+1,11,0,0,0,17,1,0,1,legitimate
+18665485021,2024-01-21 15:02:29,8,18,0,+1,11,1,0,0,15,1,0,17,robocall
+12025508770,2024-11-16 13:40:59,0,12,0,+1,11,0,0,0,13,1,0,0,voip_fraud
+14048555391,2024-12-26 17:06:00,358,2,0,+1,11,0,0,0,17,0,0,2,legitimate
+17029745959,2024-09-05 20:15:17,480,1,0,+1,11,0,0,0,20,0,0,2,legitimate
+18777600502,2024-01-21 01:11:52,1123,2,0,+1,11,1,0,0,1,1,0,1,premium_rate
+17134089229,2024-04-01 23:22:25,88,4,0,+1,11,0,0,0,23,0,0,0,legitimate
+13059713948,2024-07-13 05:23:47,5,38,0,+1,11,0,0,0,5,1,0,14,robocall
+18669016589,2024-03-10 12:50:11,48,5,0,+1,11,1,0,0,12,1,0,1,legitimate
+18772975701,2024-05-14 08:45:28,249,5,0,+1,11,1,0,0,8,0,0,1,legitimate
+19762827851,2024-11-25 09:21:09,115,1,0,+1,11,0,1,0,9,0,0,2,legitimate
+12025614278,2024-05-19 18:39:02,8,8,0,+1,11,0,0,0,18,1,0,6,robocall
+17139577181,2024-04-05 07:17:49,147,3,0,+1,11,0,0,0,7,0,0,2,legitimate
+15036537689,2024-03-29 09:01:52,768,2,0,+1,11,0,0,0,9,0,0,0,premium_rate
+85536273308,2024-12-04 18:00:15,6,13,1,+85,11,0,0,0,18,0,1,9,spam
+12028526706,2024-02-04 01:21:58,83,5,0,+1,11,0,0,0,1,1,0,2,legitimate
+12127205155,2024-09-18 21:49:13,871,3,0,+1,11,0,0,0,21,0,0,2,premium_rate
+12028843705,2024-04-18 04:23:29,9,4,0,+1,11,0,0,0,4,0,0,1,voip_fraud
+18778906186,2024-12-12 09:00:15,3,5,0,+1,11,1,0,0,9,0,0,8,robocall
+17133118168,2024-09-25 08:48:34,250,3,0,+1,11,0,0,0,8,0,0,2,legitimate
+62099073722,2024-11-12 23:07:31,8,11,1,+62,11,0,0,0,23,0,1,17,spam
+10123456789,2024-12-24 00:55:39,2,1,0,+1,11,0,0,1,0,0,1,9,spoofed
+17025091581,2024-11-15 22:00:29,51,3,0,+1,11,0,0,0,22,0,0,2,legitimate
+17133119441,2024-07-06 15:53:00,48,1,0,+1,11,0,0,0,15,1,0,0,legitimate
+12025123196,2024-11-08 15:53:34,111,3,0,+1,11,0,0,0,15,0,0,1,legitimate
+625210084865,2024-06-02 05:22:43,7,25,1,+62,12,0,0,0,5,1,1,13,spam
+19002219358,2024-06-13 23:13:06,209,2,0,+1,11,0,1,0,23,0,0,1,legitimate
+13122386066,2024-06-17 01:47:44,128,1,0,+1,11,0,0,0,1,0,0,0,legitimate
+15034185111,2024-12-17 06:44:27,54,5,0,+1,11,0,0,0,6,0,0,0,legitimate
+14153950139,2024-12-25 03:29:30,222,3,0,+1,11,0,0,0,3,0,0,2,legitimate
+18777047357,2024-12-12 08:05:49,8,15,0,+1,11,1,0,0,8,0,0,16,robocall
+19005069009,2024-05-27 14:33:40,381,2,0,+1,11,0,1,0,14,0,0,1,legitimate
+18341111111,2024-08-09 06:54:23,3,3,0,+1,11,0,0,1,6,0,1,4,spoofed
+19009848332,2024-12-17 05:32:41,1,32,0,+1,11,0,1,0,5,0,0,17,robocall
+14156066600,2024-10-26 09:31:35,504,2,0,+1,11,0,0,0,9,1,0,0,legitimate
+18888239257,2024-12-03 19:23:29,4,27,0,+1,11,1,0,0,19,0,0,15,robocall
+14048697014,2024-01-04 16:23:05,142,5,0,+1,11,0,0,0,16,0,0,0,legitimate
+17269430989,2024-01-12 14:14:58,5,7,0,+1,11,0,0,0,14,0,0,1,voip_fraud
+3808650679,2024-10-24 13:59:17,15,13,1,+38,10,0,0,0,13,0,1,2,spam
+13324675835,2024-06-07 17:31:30,10,14,0,+1,11,0,0,0,17,0,0,0,voip_fraud
+12025205840,2024-02-20 06:46:37,528,3,0,+1,11,0,0,0,6,0,0,1,legitimate
+234697071198,2024-10-23 10:57:04,14,6,1,+23,12,0,0,0,10,0,1,3,spam
+18665462435,2024-01-05 19:34:37,153,1,0,+1,11,1,0,0,19,0,0,0,legitimate
+10123456789,2024-06-12 05:27:52,5,1,0,+1,11,0,0,1,5,0,1,15,spoofed
+18003812861,2024-05-13 14:19:55,339,2,0,+1,11,1,0,0,14,0,0,0,legitimate
+8650634837,2024-04-30 23:43:47,4,10,1,+86,10,0,0,0,23,0,1,0,spam
+14155105957,2024-01-23 12:28:14,582,2,0,+1,11,0,0,0,12,0,0,0,legitimate
+18668735772,2024-09-02 05:56:48,294,3,0,+1,11,1,0,0,5,0,0,0,legitimate
+13800000000,2024-06-16 17:55:25,0,9,0,+1,11,0,0,1,17,1,1,5,spoofed
+18665125296,2024-07-04 09:02:23,343,3,0,+1,11,1,0,0,9,0,0,1,premium_rate
+11234567890,2024-09-03 06:29:44,1,1,0,+1,11,0,0,1,6,0,1,8,spoofed
+12740000000,2024-04-15 16:36:58,2,8,0,+1,11,0,0,1,16,0,1,14,spoofed
+17136041225,2024-08-14 10:17:46,456,5,0,+1,11,0,0,0,10,0,0,2,legitimate
+12123372887,2024-07-01 03:08:49,147,2,0,+1,11,0,0,0,3,0,0,2,legitimate
+14152017625,2024-08-23 01:21:20,476,1,0,+1,11,0,0,0,1,0,0,2,premium_rate
+16174177799,2024-04-12 03:41:20,1,37,0,+1,11,0,0,0,3,0,0,0,robocall
+19009441757,2024-12-21 03:22:37,459,5,0,+1,11,0,1,0,3,1,0,2,legitimate
+17390000000,2024-02-14 02:41:14,2,4,0,+1,11,0,0,1,2,0,1,2,spoofed
+998849014056,2024-06-19 23:00:09,15,14,1,+99,12,0,0,0,23,0,1,14,spam
+13122203787,2024-04-22 06:37:21,6,17,0,+1,11,0,0,0,6,0,0,5,robocall
+16171191663,2024-04-17 19:48:22,3,43,0,+1,11,0,0,0,19,0,0,11,robocall
+12021624075,2024-07-31 07:25:18,7,3,0,+1,11,0,0,0,7,0,0,1,voip_fraud
